kkfls_lon,kkfls_lat,terra_lon,terra_lat,kkfln_lon,kkfln_lat
-151.99911783978462,59.441153859419174,-152.13228065328425,59.590072301830276,-152.06629884997776,59.69228613773262
-151.99922970786253,59.44108950692066,-152.132450111125,59.5900703633834,-152.06642449991875,59.69234403979969
-151.99934157594043,59.44102515442214,-152.13261956896574,59.59006842493651,-152.06655014985978,59.69240194186676
-151.99945344401834,59.44096080192363,-152.13278902680648,59.590066486489626,-152.06667579980078,59.69245984393383
-151.99956531209625,59.44089644942512,-152.13295848464725,59.59006454804274,-152.0668014497418,59.6925177460009
-151.99967718017416,59.4408320969266,-152.133127942488,59.590062609595854,-152.06692709968283,59.69257564806797
-151.99978904825207,59.440767744428086,-152.13329740032873,59.59006067114897,-152.06705274962383,59.69263355013504
-151.99990091633,59.44070339192957,-152.13346685816947,59.59005873270209,-152.06717839956485,59.692691452202105
-152.00001278440791,59.440639039431055,-152.1336363160102,59.590056794255204,-152.06730404950588,59.692749354269175
-152.00012465248582,59.44057468693254,-152.13380577385098,59.59005485580832,-152.06742969944688,59.692807256336245
-152.00023652056373,59.44051033443402,-152.13397523169172,59.59005291736143,-152.0675553493879,59.692865158403315
-152.00034838864164,59.44044598193551,-152.13414468953246,59.59005097891455,-152.06768099932893,59.692923060470385
-152.00046025671955,59.440381629437,-152.1343141473732,59.59004904046767,-152.06780664926993,59.692980962537455
-152.00057324761568,59.440317814988525,-152.13448360521394,59.59004710202078,-152.06793229921095,59.693038864604524
-152.00069203210325,59.440256776806145,-152.1346530630547,59.5900451635739,-152.06805794915198,59.693096766671594
-152.0008108165908,59.44019573862377,-152.13482252089545,59.59004322512701,-152.06818359909298,59.693154668738664
-152.00092960107838,59.44013470044139,-152.1349919787362,59.590041286680126,-152.068309249034,59.693212570805734
-152.00104838556592,59.44007366225902,-152.13516143657694,59.59003934823325,-152.06843489897503,59.693270472872804
-152.0011671700535,59.44001262407664,-152.13533089441768,59.59003740978636,-152.06856054891603,59.693328374939874
-152.00128595454106,59.439951585894256,-152.13550035225845,59.590035471339476,-152.06868619885705,59.69338627700694
-152.00140473902863,59.43989054771188,-152.1356698100992,59.59003353289259,-152.06881184879808,59.69344417907401
-152.0015235235162,59.4398295095295,-152.13583926793993,59.590031594445705,-152.06893749873907,59.69350208114108
-152.00164230800377,59.43976847134713,-152.13600872578067,59.59002965599882,-152.0690631486801,59.69355998320815
-152.0017610924913,59.43970743316475,-152.1361781836214,59.59002771755194,-152.06918879862113,59.693617885275216
-152.00187987697888,59.439646394982375,-152.13634764146218,59.590025779105055,-152.06931444856212,59.693675787342286
-152.00199866146644,59.439585356799995,-152.13651709930292,59.59002384065817,-152.06944009850315,59.693733689409356
-152.002117445954,59.439524318617615,-152.13668655714366,59.590021902211284,-152.06956574844418,59.693791591476426
-152.00223623044158,59.43946328043524,-152.1368560149844,59.5900199637644,-152.06969139838517,59.693849493543496
-152.00235501492912,59.43940224225286,-152.13702547282514,59.59001802531752,-152.0698170483262,59.693907395610566
-152.0024737994167,59.43934120407049,-152.1371949306659,59.590016086870634,-152.06994269826723,59.693965297677636
-152.00259258390426,59.43928016588811,-152.13736438850665,59.59001414842375,-152.07006834820822,59.6940231997447
-152.00271136839183,59.439219127705734,-152.1375338463474,59.59001220997686,-152.07019399814925,59.69408110181177
-152.0028301528794,59.43915808952335,-152.13770330418814,59.59001027152998,-152.07031964809028,59.69413900387884
-152.00294893736697,59.43909705134097,-152.13787276202888,59.59000833308309,-152.07044529803127,59.69419690594591
-152.0030677218545,59.4390360131586,-152.13804221986965,59.59000639463621,-152.0705709479723,59.69425480801298
-152.00318650634208,59.43897497497622,-152.1382116777104,59.59000445618933,-152.07069659791333,59.69431271008005
-152.00330529082964,59.438913936793845,-152.13838113555113,59.59000251774244,-152.07082224785432,59.69437061214712
-152.0034240753172,59.438852898611465,-152.13855059339187,59.590000579295555,-152.07094789779535,59.69442851421419
-152.00354285980478,59.43879186042909,-152.1387200512326,59.58999864084867,-152.07107354773638,59.69448641628126
-152.00366164429235,59.43873082224671,-152.13888950907338,59.58999670240179,-152.07119919767737,59.69454431834833
-152.0037804287799,59.43866978406433,-152.13905896691412,59.589994763954905,-152.0713248476184,59.6946022204154
-152.00389921326746,59.43860874588196,-152.13922842475486,59.58999282550802,-152.07145049755943,59.69466012248247
-152.00401799775503,59.43854770769958,-152.1393978825956,59.589990887061134,-152.07157614750042,59.69471802454953
-152.0041367822426,59.438486669517204,-152.13956734043634,59.58998894861425,-152.07170179744145,59.6947759266166
-152.00425556673017,59.43842563133482,-152.1397367982771,59.58998701016736,-152.07182744738247,59.69483382868367
-152.00437435121773,59.43836459315245,-152.13990625611785,59.589985071720484,-152.07195309732347,59.69489173075074
-152.00449313570527,59.43830355497007,-152.1400757139586,59.5899831332736,-152.0720787472645,59.69494963281781
-152.00461192019284,59.43824251678769,-152.14024517179934,59.58998119482671,-152.07220439720552,59.69500753488488
-152.0047307046804,59.438181478605316,-152.14041462964008,59.58997925637983,-152.07233004714652,59.69506543695195
-152.00484948916798,59.438120440422935,-152.14058408748085,59.58997731793294,-152.07245569708755,59.69512333901902
-152.00496827365555,59.43805940224056,-152.1407535453216,59.58997537948606,-152.07258134702857,59.69518124108609
-152.0050870581431,59.43799836405818,-152.14092300316233,59.58997344103918,-152.07270699696957,59.69523914315316
-152.00520584263066,59.43793732587581,-152.14109246100307,59.58997150259229,-152.0728326469106,59.69529704522023
-152.00532462711823,59.43787628769343,-152.1412619188438,59.589969564145406,-152.07295829685162,59.6953549472873
-152.0054434116058,59.43781524951105,-152.14143137668458,59.58996762569852,-152.07308394679262,59.69541284935436
-152.00556219609336,59.437754211328674,-152.14160083452532,59.58996568725164,-152.07320959673365,59.69547075142143
-152.00568098058093,59.43769317314629,-152.14177029236606,59.589963748804756,-152.07333524667467,59.6955286534885
-152.00579976506847,59.43763213496392,-152.1419397502068,59.58996181035787,-152.07346089661567,59.69558655555557
-152.00591854955604,59.43757109678154,-152.14210920804754,59.589959871910985,-152.0735865465567,59.69564445762264
-152.0060373340436,59.437510058599166,-152.1422786658883,59.5899579334641,-152.07371219649772,59.69570235968971
-152.00615611853118,59.437449020416786,-152.14244812372905,59.58995599501721,-152.07383784643872,59.69576026175678
-152.00627490301875,59.437387982234405,-152.1426175815698,59.589954056570335,-152.07396349637975,59.69581816382385
-152.00639368750632,59.43732694405203,-152.14278703941054,59.58995211812345,-152.07408914632077,59.69587606589092
-152.00651247199386,59.43726590586965,-152.14295649725128,59.58995017967656,-152.07421479626177,59.69593396795799
-152.00663125648143,59.43720486768728,-152.14312595509205,59.58994824122968,-152.0743404462028,59.69599187002506
-152.006750040969,59.4371438295049,-152.1432954129328,59.58994630278279,-152.07446609614382,59.69604977209213
-152.00686882545656,59.437082791322524,-152.14346487077353,59.58994436433591,-152.07459174608482,59.696107674159194
-152.00698760994413,59.437021753140144,-152.14363432861427,59.58994242588903,-152.07471739602585,59.696165576226264
-152.00710639443167,59.43696071495776,-152.143803786455,59.58994048744214,-152.07484304596687,59.696223478293334
-152.00722517891924,59.43689967677539,-152.14397324429578,59.589938548995256,-152.07496869590787,59.6962813803604
-152.0073439634068,59.43683863859301,-152.14414270213652,59.58993661054837,-152.0750943458489,59.69633928242747
-152.00746274789438,59.436777600410636,-152.14431215997726,59.589934672101485,-152.07521999578992,59.69639718449454
-152.00758153238195,59.436716562228256,-152.144481617818,59.58993273365461,-152.07534564573092,59.69645508656161
-152.00770031686952,59.43665552404588,-152.14465107565874,59.58993079520772,-152.07547129567195,59.69651298862868
-152.00781910135706,59.4365944858635,-152.1448205334995,59.589928856760835,-152.07559694561297,59.69657089069575
-152.00793788584463,59.43653344768112,-152.14498999134025,59.58992691831395,-152.07572259555397,59.69662879276282
-152.0080566703322,59.43647240949875,-152.145159449181,59.589924979867064,-152.075848245495,59.69668669482989
-152.00817545481976,59.43641137131637,-152.14532890702174,59.589923041420185,-152.07597389543602,59.69674459689696
-152.00829423930733,59.436350333133994,-152.14549836486248,59.5899211029733,-152.07609954537702,59.696802498964026
-152.0084130237949,59.436289294951614,-152.14566782270325,59.589919164526414,-152.07622519531805,59.696860401031095
-152.00853180828244,59.43622825676924,-152.145837280544,59.58991722607953,-152.07635084525907,59.696918303098165
-152.00865059277,59.43616721858686,-152.14600673838473,59.58991528763264,-152.07647649520007,59.696976205165235
-152.00876937725758,59.43610618040448,-152.14617619622547,59.58991334918576,-152.0766021451411,59.697034107232305
-152.00888816174515,59.436045142222106,-152.1463456540662,59.58991141073888,-152.07672779508212,59.697092009299375
-152.00900694623272,59.435984104039726,-152.14651511190698,59.58990947229199,-152.07685344502312,59.697149911366445
-152.00912573072029,59.43592306585735,-152.14668456974772,59.58990753384511,-152.07697909496414,59.697207813433515
-152.00924451520783,59.43586202767497,-152.14685402758846,59.58990559539822,-152.07710474490517,59.697265715500585
-152.0093632996954,59.4358009894926,-152.1470234854292,59.589903656951336,-152.07723039484617,59.697323617567655
-152.00948208418296,59.43573995131022,-152.14719294326994,59.58990171850446,-152.0773560447872,59.697381519634725
-152.00960086867053,59.43567891312784,-152.1473624011107,59.58989978005757,-152.07748169472822,59.69743942170179
-152.0097196531581,59.435617874945464,-152.14753185895145,59.589897841610686,-152.07760734466922,59.69749732376886
-152.00983843764564,59.435556836763084,-152.1477013167922,59.5898959031638,-152.07773299461024,59.69755522583593
-152.0099572221332,59.43549579858071,-152.14787077463293,59.589893964716914,-152.07785864455127,59.697613127903
-152.01007600662078,59.43543476039833,-152.14804023247368,59.589892026270036,-152.07798429449227,59.69767102997007
-152.01019479110835,59.43537372221596,-152.14820969031445,59.58989008782315,-152.0781099444333,59.69772893203714
-152.01031357559592,59.435312684033576,-152.1483791481552,59.589888149376264,-152.07823559437432,59.69778683410421
-152.01043236008348,59.435251645851196,-152.14854860599593,59.58988621092938,-152.07836124431532,59.69784473617128
-152.01055114457102,59.43519060766882,-152.14871806383667,59.58988427248249,-152.07848689425634,59.69790263823835
-152.0106699290586,59.43512956948644,-152.1488875216774,59.58988233403561,-152.07861254419737,59.69796054030542
-152.01078871354616,59.43506853130407,-152.14905697951818,59.58988039558873,-152.07873819413837,59.69801844237249
-152.01090749803373,59.43500749312169,-152.14922643735892,59.58987845714184,-152.0788638440794,59.698076344439556
-152.0110262825213,59.434946454939315,-152.14939589519966,59.58987651869496,-152.07898949402042,59.69813424650662
-152.01114506700887,59.434885416756934,-152.1495653530404,59.58987458024807,-152.07911514396142,59.69819214857369
-152.0112638514964,59.43482437857456,-152.14973481088114,59.589872641801186,-152.07924079390244,59.69825005064076
-152.01138263598398,59.43476334039218,-152.1499042687219,59.58987070335431,-152.07936644384347,59.69830795270783
-152.01150142047155,59.4347023022098,-152.15007372656265,59.58986876490742,-152.07949209378447,59.6983658547749
-152.01162020495912,59.43464126402743,-152.1502431844034,59.589866826460536,-152.0796177437255,59.69842375684197
-152.01173898944668,59.434580225845046,-152.15041264224413,59.58986488801365,-152.07974339366652,59.69848165890904
-152.01185777393422,59.43451918766267,-152.15058210008488,59.589862949566765,-152.07986904360752,59.69853956097611
-152.0119765584218,59.43445814948029,-152.15075155792564,59.58986101111988,-152.07999469354854,59.69859746304318
-152.01209534290936,59.43439711129792,-152.1509210157664,59.589859072673,-152.08012034348957,59.69865536511025
-152.01221412739693,59.43433607311554,-152.15109047360713,59.589857134226115,-152.08024599343057,59.69871326717732
-152.0123329118845,59.43427503493316,-152.15125993144787,59.58985519577923,-152.0803716433716,59.69877116924439
-152.01245169637207,59.434213996750785,-152.1514293892886,59.589853257332344,-152.08049729331262,59.69882907131145
-152.0125704808596,59.434152958568404,-152.15159884712938,59.58985131888546,-152.08062294325362,59.69888697337852
-152.01268926534718,59.43409192038603,-152.15176830497012,59.58984938043858,-152.08074859319464,59.69894487544559
-152.01280804983475,59.43403088220365,-152.15193776281086,59.589847441991694,-152.08087424313567,59.69900277751266
-152.01292683432231,59.43396984402128,-152.1521072206516,59.58984550354481,-152.08099989307667,59.69906067957973
-152.01304561880988,59.4339088058389,-152.15227667849234,59.58984356509792,-152.0811255430177,59.6991185816468
-152.01316440329745,59.433847767656516,-152.1524461363331,59.58984162665104,-152.08125119295872,59.69917648371387
-152.013283187785,59.43378672947414,-152.15261559417385,59.58983968820415,-152.08137684289972,59.69923438578094
-152.01340197227256,59.43372569129176,-152.1527850520146,59.58983774975727,-152.08150249284074,59.69929228784801
-152.01352075676013,59.43366465310939,-152.15295450985533,59.58983581131039,-152.08162814278177,59.69935018991508
-152.0136395412477,59.43360361492701,-152.15312396769608,59.5898338728635,-152.08175379272276,59.69940809198215
-152.01375832573527,59.433542576744635,-152.15329342553684,59.589831934416615,-152.0818794426638,59.69946599404922
-152.01387711022284,59.433481538562255,-152.15346288337759,59.58982999596973,-152.08200509260482,59.69952389611628
-152.01399589471038,59.433420500379874,-152.15363234121833,59.58982805752285,-152.08213074254581,59.69958179818335
-152.01411467919795,59.4333594621975,-152.15380179905907,59.589826119075965,-152.08225639248684,59.69963970025042
-152.0142334636855,59.43329842401512,-152.1539712568998,59.58982418062908,-152.08238204242787,59.69969760231749
-152.01435224817308,59.43323738583275,-152.15414071474058,59.589822242182194,-152.08250769236886,59.69975550438456
-152.01447103266065,59.43317634765037,-152.15431017258132,59.58982030373531,-152.0826333423099,59.69981340645163
-152.0145898171482,59.43311530946799,-152.15447963042206,59.58981836528842,-152.08275899225092,59.6998713085187
-152.01470860163576,59.43305427128561,-152.1546490882628,59.589816426841544,-152.0828846421919,59.69992921058577
-152.01482738612333,59.43299323310323,-152.15481854610354,59.58981448839466,-152.08301029213294,59.69998711265284
-152.0149461706109,59.43293219492086,-152.1549880039443,59.58981254994777,-152.08313594207397,59.70004501471991
-152.01506495509847,59.43287115673848,-152.15515746178505,59.58981061150089,-152.08326159201496,59.70010291678698
-152.01518373958604,59.432810118556105,-152.1553269196258,59.589808673054,-152.083387241956,59.700160818854044
-152.01530252407358,59.432749080373725,-152.15549637746653,59.58980673460712,-152.08351289189702,59.700218720921114
-152.01542130856114,59.43268804219135,-152.15566583530727,59.58980479616024,-152.083638541838,59.700276622988184
-152.0155400930487,59.43262700400897,-152.15583529314804,59.58980285771335,-152.08376419177904,59.700334525055254
-152.01565887753628,59.43256596582659,-152.15600475098879,59.589800919266466,-152.08388984172007,59.700392427122324
-152.01577766202385,59.43250492764422,-152.15617420882953,59.58979898081958,-152.08401549166106,59.700450329189394
-152.01589644651142,59.43244388946184,-152.15634366667027,59.5897970423727,-152.0841411416021,59.700508231256464
-152.01601523099896,59.43238285127946,-152.156513124511,59.589795103925816,-152.08426679154312,59.700566133323534
-152.01613401548653,59.43232181309708,-152.15668258235178,59.58979316547893,-152.0843924414841,59.700624035390604
-152.0162527999741,59.43226077491471,-152.15685204019252,59.589791227032045,-152.08451809142514,59.700681937457674
-152.01637158446167,59.43219973673233,-152.15702149803326,59.58978928858516,-152.08464374136616,59.70073983952474
-152.01649036894923,59.43213869854995,-152.157190955874,59.58978735013827,-152.08476939130716,59.70079774159181
-152.01660915343678,59.432077660367575,-152.15736041371474,59.589785411691395,-152.0848950412482,59.700855643658876
-152.01672793792434,59.432016622185195,-152.1575298715555,59.58978347324451,-152.08502069118921,59.700913545725946
-152.0168467224119,59.43195558400282,-152.15769932939625,59.58978153479762,-152.0851463411302,59.700971447793016
-152.01696550689948,59.43189454582044,-152.157868787237,59.58977959635074,-152.08527199107124,59.701029349860086
-152.01708429138705,59.43183350763807,-152.15803824507773,59.58977765790385,-152.08539764101226,59.701087251927156
-152.01720307587462,59.43177246945569,-152.15820770291847,59.58977571945697,-152.08552329095326,59.701145153994226
-152.01732186036216,59.43171143127331,-152.15837716075924,59.58977378101009,-152.0856489408943,59.701203056061296
-152.01744064484973,59.43165039309093,-152.15854661859998,59.5897718425632,-152.0857745908353,59.701260958128366
-152.0175594293373,59.43158935490855,-152.15871607644073,59.58976990411632,-152.0859002407763,59.701318860195435
-152.01767821382487,59.43152831672618,-152.15888553428147,59.58976796566943,-152.08602589071734,59.701376762262505
-152.01779699831243,59.4314672785438,-152.1590549921222,59.589766027222545,-152.08615154065836,59.701434664329575
-152.0179157828,59.431406240361426,-152.15922444996298,59.58976408877567,-152.08627719059936,59.701492566396645
-152.01803456728754,59.431345202179045,-152.15939390780372,59.58976215032878,-152.0864028405404,59.70155046846371
-152.0181533517751,59.431284163996665,-152.15956336564446,59.589760211881895,-152.0865284904814,59.70160837053078
-152.01827213626268,59.43122312581429,-152.1597328234852,59.58975827343501,-152.0866541404224,59.70166627259785
-152.01839092075025,59.43116208763191,-152.15990228132594,59.589756334988124,-152.08677979036344,59.70172417466492
-152.01850970523782,59.43110104944954,-152.1600717391667,59.589754396541245,-152.08690544030446,59.70178207673199
-152.0186284897254,59.43104001126716,-152.16024119700745,59.58975245809436,-152.08703109024546,59.70183997879906
-152.01874727421293,59.430978973084784,-152.1604106548482,59.589750519647474,-152.0871567401865,59.70189788086613
-152.0188660587005,59.4309179349024,-152.16058011268893,59.58974858120059,-152.0872823901275,59.7019557829332
-152.01898484318806,59.43085689672002,-152.16074957052967,59.5897466427537,-152.0874080400685,59.70201368500027
-152.01910362767563,59.43079585853765,-152.16091902837044,59.58974470430682,-152.08753369000954,59.70207158706734
-152.0192224121632,59.43073482035527,-152.16108848621118,59.58974276585994,-152.08765933995056,59.70212948913441
-152.01934119665074,59.430673782172896,-152.16125794405193,59.58974082741305,-152.08778498989156,59.70218739120148
-152.0194599811383,59.430612743990515,-152.16142740189267,59.58973888896617,-152.0879106398326,59.70224529326854
-152.01957876562588,59.43055170580814,-152.1615968597334,59.58973695051928,-152.0880362897736,59.70230319533561
-152.01969755011345,59.43049066762576,-152.16176631757418,59.589735012072396,-152.0881619397146,59.70236109740268
-152.01981633460102,59.43042962944338,-152.16193577541492,59.58973307362552,-152.08828758965564,59.70241899946975
-152.0199351190886,59.43036859126101,-152.16210523325566,59.58973113517863,-152.08841323959666,59.70247690153682
-152.02005390357613,59.43030755307863,-152.1622746910964,59.589729196731746,-152.08853888953766,59.70253480360389
-152.0201726880637,59.430246514896254,-152.16244414893714,59.58972725828486,-152.08866453947869,59.70259270567096
-152.02029147255126,59.43018547671387,-152.1626136067779,59.589725319837974,-152.0887901894197,59.70265060773803
-152.02041025703883,59.4301244385315,-152.16278306461865,59.589723381391096,-152.0889158393607,59.7027085098051
-152.0205290415264,59.43006340034912,-152.1629525224594,59.58972144294421,-152.08904148930174,59.70276641187217
-152.02064782601397,59.43000236216674,-152.16312198030013,59.589719504497324,-152.08916713924276,59.70282431393924
-152.0207666105015,59.429941323984366,-152.16329143814087,59.58971756605044,-152.08929278918376,59.70288221600631
-152.02088539498908,59.429880285801985,-152.16346089598164,59.58971562760355,-152.08941843912478,59.70294011807337
-152.02100417947665,59.42981924761961,-152.16363035382238,59.58971368915667,-152.0895440890658,59.70299802014044
-152.02112296396422,59.42975820943723,-152.16379981166313,59.58971175070979,-152.0896697390068,59.70305592220751
-152.02124174845179,59.42969717125486,-152.16396926950387,59.5897098122629,-152.08979538894783,59.70311382427458
-152.02136053293933,59.42963613307248,-152.1641387273446,59.58970787381602,-152.08992103888886,59.70317172634165
-152.0214793174269,59.4295750948901,-152.16430818518538,59.58970593536913,-152.09004668882986,59.70322962840872
-152.02159810191446,59.429514056707724,-152.16447764302612,59.589703996922246,-152.09017233877088,59.70328753047579
-152.02171688640203,59.429453018525344,-152.16464710086686,59.58970205847537,-152.09029798871188,59.70334543254286
-152.0218356708896,59.42939198034297,-152.1648165587076,59.58970012002848,-152.0904236386529,59.70340333460993
-152.02195445537717,59.42933094216059,-152.16498601654834,59.589698181581596,-152.09054928859393,59.703461236677
-152.0220732398647,59.429269903978216,-152.1651554743891,59.58969624313471,-152.09067493853493,59.70351913874407
-152.02219202435228,59.429208865795836,-152.16532493222985,59.589694304687825,-152.09080058847596,59.70357704081113
-152.02231080883985,59.42914782761346,-152.1654943900706,59.58969236624094,-152.09092623841698,59.7036349428782
-152.02242959332742,59.42908678943108,-152.16566384791133,59.58969042779406,-152.09105188835798,59.70369284494527
-152.02254837781499,59.4290257512487,-152.16583330575207,59.589688489347175,-152.091177538299,59.70375074701234
-152.02266716230255,59.42896471306633,-152.16600276359284,59.58968655090029,-152.09130318824003,59.70380864907941
-152.0227859467901,59.42890367488395,-152.16617222143358,59.589684612453404,-152.09142883818103,59.70386655114648
-152.02290473127766,59.428842636701575,-152.16634167927432,59.58968267400652,-152.09155448812206,59.70392445321355
-152.02302351576523,59.428781598519194,-152.16651113711507,59.58968073555964,-152.09168013806308,59.70398235528062
-152.0231423002528,59.42872056033682,-152.1666805949558,59.589678797112754,-152.09180578800408,59.70404025734769
-152.02326108474037,59.42865952215444,-152.16685005279658,59.58967685866587,-152.0919314379451,59.70409815941476
-152.02337986922794,59.42859848397206,-152.16701951063732,59.58967492021898,-152.09205708788613,59.70415606148183
-152.02349865371548,59.428537445789686,-152.16718896847806,59.5896729817721,-152.09218273782713,59.7042139635489
-152.02361743820305,59.428476407607306,-152.1673584263188,59.58967104332521,-152.09230838776816,59.704271865615965
-152.02373622269062,59.42841536942493,-152.16752788415954,59.58966910487833,-152.09243403770918,59.704329767683035
-152.02385500717818,59.42835433124255,-152.1676973420003,59.58966716643145,-152.09255968765018,59.704387669750105
-152.02396434020417,59.42828902377443,-152.16786679984105,59.58966522798456,-152.0926853375912,59.704445571817175
-152.02406934696768,59.42822176210582,-152.1680362576818,59.589663289537675,-152.09281098753223,59.704503473884245
-152.02417435373115,59.42815450043721,-152.16820571552253,59.58966135109079,-152.09293663747323,59.704561375951315
-152.02427936049463,59.4280872387686,-152.16837517336327,59.58965941264391,-152.09306228741426,59.704619278018384
-152.02438436725814,59.42801997709998,-152.16854463120404,59.589657474197026,-152.09318793735528,59.704677180085454
-152.0244893740216,59.42795271543137,-152.16871408904478,59.58965553575014,-152.09331358729628,59.704735082152524
-152.02459438078512,59.427885453762755,-152.16888354688552,59.589653597303254,-152.0934392372373,59.704792984219594
-152.0246993875486,59.42781819209414,-152.16905300472627,59.58965165885637,-152.09356488717833,59.704850886286664
-152.02480439431207,59.42775093042553,-152.169222462567,59.58964972040949,-152.09369053711933,59.704908788353734
-152.02490940107558,59.42768366875692,-152.16939192040778,59.589647781962604,-152.09381618706036,59.7049666904208
-152.02501440783905,59.4276164070883,-152.16956137824852,59.58964584351572,-152.09394183700138,59.70502459248787
-152.02511941460256,59.42754914541969,-152.16973083608926,59.58964390506883,-152.09406748694238,59.70508249455494
-152.02522442136603,59.42748188375108,-152.16990029393,59.58964196662195,-152.0941931368834,59.70514039662201
-152.02532942812954,59.427414622082466,-152.17006975177074,59.58964002817506,-152.09431878682443,59.705198298689076
-152.02543443489301,59.427347360413854,-152.1702392096115,59.58963808972818,-152.09444443676543,59.705256200756146
-152.0255394416565,59.42728009874524,-152.17040866745225,59.5896361512813,-152.09457008670645,59.705314102823216
-152.02564444842,59.427212837076624,-152.170578125293,59.58963421283441,-152.09469573664748,59.705372004890286
-152.02574945518347,59.42714557540801,-152.17074758313373,59.589632274387526,-152.09482138658848,59.705429906957356
-152.02585446194698,59.4270783137394,-152.17091704097447,59.58963033594064,-152.0949470365295,59.705487809024426
-152.02595946871045,59.42701105207079,-152.17108649881524,59.58962839749376,-152.09507268647053,59.705545711091496
-152.02606447547393,59.42694379040218,-152.17125595665598,59.589626459046876,-152.09519833641153,59.705603613158566
-152.02616948223744,59.426876528733565,-152.17142541449672,59.58962452059999,-152.09532398635255,59.70566151522563
-152.0262744890009,59.42680926706495,-152.17159487233747,59.589622582153105,-152.09544963629358,59.7057194172927
-152.02637949576442,59.426742005396335,-152.1717643301782,59.58962064370622,-152.09557528623458,59.70577731935977
-152.0264845025279,59.42667474372772,-152.17193378801898,59.58961870525933,-152.0957009361756,59.70583522142684
-152.0265895092914,59.42660748205911,-152.17210324585972,59.589616766812455,-152.09582658611663,59.70589312349391
-152.02669451605487,59.4265402203905,-152.17227270370046,59.58961482836557,-152.09595223605763,59.70595102556098
-152.02679952281835,59.42647295872189,-152.1724421615412,59.58961288991868,-152.09607788599865,59.70600892762805
-152.02690452958186,59.42640569705327,-152.17261161938194,59.5896109514718,-152.09620353593968,59.70606682969512
-152.02700953634533,59.42633843538466,-152.1727810772227,59.58960901302491,-152.09632918588068,59.70612473176219
-152.02711454310884,59.426271173716046,-152.17295053506345,59.58960707457803,-152.0964548358217,59.70618263382926
-152.0272195498723,59.426203912047434,-152.1731199929042,59.58960513613115,-152.09658048576273,59.70624053589633
-152.0273245566358,59.42613665037882,-152.17328945074493,59.58960319768426,-152.09670613570373,59.70629843796339
-152.0274295633993,59.42606938871021,-152.17345890858567,59.58960125923738,-152.09683178564475,59.70635634003046
-152.02753457016277,59.42600212704159,-152.17362836642644,59.58959932079049,-152.09695743558578,59.70641424209753
-152.02763957692628,59.42593486537298,-152.17379782426718,59.589597382343605,-152.09708308552678,59.7064721441646
-152.02774458368975,59.42586760370437,-152.17396728210792,59.58959544389673,-152.0972087354678,59.70653004623167
-152.02784959045326,59.42580034203576,-152.17413673994866,59.58959350544984,-152.09733438540883,59.70658794829874
-152.02795459721673,59.425733080367145,-152.1743061977894,59.589591567002955,-152.09746003534983,59.70664585036581
-152.0280596039802,59.42566581869853,-152.17447565563018,59.58958962855607,-152.09758568529085,59.70670375243288
-152.02816461074372,59.425598557029915,-152.17464511347092,59.589587690109184,-152.09771133523188,59.70676165449995
-152.0282696175072,59.4255312953613,-152.17481457131166,59.589585751662305,-152.09783698517288,59.70681955656702
-152.0283746242707,59.42546403369269,-152.1749840291524,59.58958381321542,-152.0979626351139,59.70687745863409
-152.02847963103417,59.42539677202408,-152.17515348699314,59.589581874768534,-152.09808828505493,59.70693536070116
-152.02858463779765,59.42532951035547,-152.1753229448339,59.58957993632165,-152.09821393499593,59.70699326276822
-152.02868964456115,59.425262248686856,-152.17549240267465,59.58957799787476,-152.09833958493695,59.70705116483529
-152.02879465132463,59.42519498701824,-152.1756618605154,59.58957605942788,-152.09846173100814,59.707110470012374
-152.02889965808814,59.425127725349626,-152.17583131835613,59.589574120981,-152.09854436939312,59.70718559587704
-152.0290046648516,59.425060463681014,-152.17600077619687,59.58957218253411,-152.09862700777808,59.70726072174172
-152.02910967161512,59.4249932020124,-152.17617023403764,59.58957024408723,-152.09870964616306,59.70733584760639
-152.0292146783786,59.42492594034379,-152.17633969187838,59.58956830564034,-152.09879228454804,59.707410973471056
-152.02931968514207,59.42485867867518,-152.17650914971912,59.589566367193456,-152.09887492293302,59.707486099335725
-152.02942469190558,59.42479141700656,-152.17667860755986,59.58956442874658,-152.098957561318,59.7075612252004
-152.02952969866905,59.42472415533795,-152.1768480654006,59.58956249029969,-152.09904019970298,59.70763635106507
-152.02963470543256,59.42465689366934,-152.17701752324137,59.589560551852806,-152.09912283808796,59.70771147692974
-152.02973971219603,59.424589632000725,-152.17718698108212,59.58955861340592,-152.09920547647295,59.70778660279441
-152.0298447189595,59.42452237033211,-152.17735643892286,59.589556674959034,-152.09928811485793,59.707861728659076
-152.02994972572301,59.4244551086635,-152.1775258967636,59.589554736512156,-152.0993707532429,59.70793685452375
-152.0300547324865,59.42438784699488,-152.17769535460434,59.58955279806527,-152.0994533916279,59.70801198038842
-152.03015973925,59.42432058532627,-152.1778648124451,59.589550859618384,-152.09953603001287,59.70808710625309
-152.03026474601347,59.42425332365766,-152.17803427028585,59.5895489211715,-152.09961866839782,59.70816223211776
-152.03036975277695,59.42418606198905,-152.1782037281266,59.58954698272461,-152.0997013067828,59.70823735798243
-152.03047475954045,59.424118800320436,-152.17837318596733,59.58954504427773,-152.0997839451678,59.7083124838471
-152.03057976630393,59.424051538651824,-152.17854264380807,59.58954310583085,-152.09986658355277,59.70838760971177
